Vsource.SOURCE
1334463.751  , -4811843.336 , 121785.6258  , 38869.16424  , 121785.6258  , 38869.16424  , -1334463.751 , 4811843.336  , -121785.6258 , -38869.16424 , -121785.6258 , -38869.16424 , 
121785.6258  , 38869.16424  , 1334463.751  , -4811843.336 , 121785.6258  , 38869.16424  , -121785.6258 , -38869.16424 , -1334463.751 , 4811843.336  , -121785.6258 , -38869.16424 , 
121785.6258  , 38869.16424  , 121785.6258  , 38869.16424  , 1334463.751  , -4811843.336 , -121785.6258 , -38869.16424 , -121785.6258 , -38869.16424 , -1334463.751 , 4811843.336  , 
-1334463.751 , 4811843.336  , -121785.6258 , -38869.16424 , -121785.6258 , -38869.16424 , 1334463.751  , -4811843.336 , 121785.6258  , 38869.16424  , 121785.6258  , 38869.16424  , 
-121785.6258 , -38869.16424 , -1334463.751 , 4811843.336  , -121785.6258 , -38869.16424 , 121785.6258  , 38869.16424  , 1334463.751  , -4811843.336 , 121785.6258  , 38869.16424  , 
-121785.6258 , -38869.16424 , -121785.6258 , -38869.16424 , -1334463.751 , 4811843.336  , 121785.6258  , 38869.16424  , 121785.6258  , 38869.16424  , 1334463.751  , -4811843.336 , 
Line.1-2
333.5794484  , -1018.228744 , -166.3337117 , 508.0799086  , -166.3337117 , 508.0799086  , -333.5794484 , 1018.228744  , 166.3337117  , -508.0799085 , 166.3337117  , -508.0799085 , 
-166.3337117 , 508.0799086  , 333.5794484  , -1018.228744 , -166.3337117 , 508.0799086  , 166.3337117  , -508.0799085 , -333.5794484 , 1018.228744  , 166.3337117  , -508.0799085 , 
-166.3337117 , 508.0799086  , -166.3337117 , 508.0799086  , 333.5794484  , -1018.228744 , 166.3337117  , -508.0799085 , 166.3337117  , -508.0799085 , -333.5794484 , 1018.228744  , 
-333.5794484 , 1018.228744  , 166.3337117  , -508.0799085 , 166.3337117  , -508.0799085 , 333.5794484  , -1018.228744 , -166.3337117 , 508.0799086  , -166.3337117 , 508.0799086  , 
166.3337117  , -508.0799085 , -333.5794484 , 1018.228744  , 166.3337117  , -508.0799085 , -166.3337117 , 508.0799086  , 333.5794484  , -1018.228744 , -166.3337117 , 508.0799086  , 
166.3337117  , -508.0799085 , 166.3337117  , -508.0799085 , -333.5794484 , 1018.228744  , -166.3337117 , 508.0799086  , -166.3337117 , 508.0799086  , 333.5794484  , -1018.228744 , 
Line.1-5
68.69717203  , -281.3818877 , -33.89257346 , 139.6564805  , -33.89257346 , 139.6564805  , -68.69717203 , 283.0218878  , 33.89257346  , -140.4764804 , 33.89257346  , -140.4764804 , 
-33.89257346 , 139.6564805  , 68.69717203  , -281.3818877 , -33.89257346 , 139.6564805  , 33.89257346  , -140.4764804 , -68.69717203 , 283.0218878  , 33.89257346  , -140.4764804 , 
-33.89257346 , 139.6564805  , -33.89257346 , 139.6564805  , 68.69717203  , -281.3818877 , 33.89257346  , -140.4764804 , 33.89257346  , -140.4764804 , -68.69717203 , 283.0218878  , 
-68.69717203 , 283.0218878  , 33.89257346  , -140.4764804 , 33.89257346  , -140.4764804 , 68.69717203  , -281.3818877 , -33.89257346 , 139.6564805  , -33.89257346 , 139.6564805  , 
